UNIT_ID,FIRE_NAME,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,SHAPE_Length,SHAPE_Area
Shasta County,R-2 BUTTE WELL,2017-09,2017/09/11 00:00:00+00,1.0,0.0,17.387989,2027.3743589352,121814.835057076
Riverside County,BLUE,2017-05,2017/05/05 00:00:00+00,2.0,0.0,9.0543966,1285.07939958711,54072.866144459
Riverside County,CAHUILA,2017-06,2017/06/17 00:00:00+00,9.0,0.0,44.235413,3456.32344257516,264272.911716605
Riverside County,CANYON,2017-05,2017/05/14 00:00:00+00,10.0,0.0,15.124597,1243.18884781137,89027.0456489328
Riverside County,CHRISTMAS,2017-07,2017/07/07 00:00:00+00,14.0,0.0,33.552452,1789.88523491396,196944.977703766
Riverside County,HIGHLINE,2017-03,2017/04/01 00:00:00+00,14.0,0.0,66.998634,5844.44431833914,387705.329728341
Riverside County,IRWIN,2017-07,2017/07/13 00:00:00+00,14.0,0.0,10.410817,1228.16785320967,62907.1321423363
Riverside County,MATZ,2017-05,2017/05/30 00:00:00+00,14.0,0.0,14.057364,3980.94959341894,83049.5205653646
Riverside County,TECOPA,2017-09,2017/09/14 00:00:00+00,1.0,0.0,26.993376,4053.45793239564,166748.647579048
Riverside County,WINDMILLS,2017-06,2017/06/27 00:00:00+00,14.0,0.0,12.698555,1245.35258094085,74836.3243233481
Riverside County,MOTOR,2017-06,2017/06/10 00:00:00+00,2.0,0.0,17.19416,5664.8561445056,105145.254220943
Kern County,KECK,2017-04,2017/04/10 00:00:00+00,14.0,0.0,23.863136,1967.45319026381,146746.047056758
Shasta County,W4 ROMERO,2017-08,2017/08/24 00:00:00+00,14.0,0.0,13.828908,1772.07313762219,99328.8414195111
Kern County,HILL,2017-09,2017/09/06 00:00:00+00,2.0,0.0,9.9132223,1441.96632393708,60135.2781269198
Shasta County,COWHEAD,2017-10,2017/10/12 00:00:00+00,4.0,0.0,31.66678,3431.24157606199,231840.436962513
Kern County,PANOCHE,2017-05,2017/05/28 00:00:00+00,9.0,0.0,17.982864,1759.88416485157,113069.115373393
Riverside County,FAIRVIEW,2017-06,2017/06/01 00:00:00+00,14.0,0.0,25.658598,1899.33193617008,151370.11594785
Kern County,PICNIC,2017-08,2017/08/17 00:00:00+00,9.0,0.0,15.554719,1745.43400935648,101444.12534696
Kern County,SLINKARD,2017-08,2017/09/21 00:00:00+00,1.0,0.0,8923.4951,44057.80643394,59312745.786423
Kern County,ALPAUGH,2017-07,2017/07/26 00:00:00+00,14.0,0.0,78.094612,3146.41804079508,481729.080928444
Shasta County,DRY VALLEY,2017-09,2017/09/14 00:00:00+00,1.0,0.0,51.238029,4260.98055413177,353563.252580715
Riverside County,BACKUS,2017-04,2017/04/16 00:00:00+00,14.0,0.0,77.830887,5391.24557669278,470148.245663916
Marin County,SPALLETTA,2017-07,2017/07/12 00:00:00+00,2.0,,28.703054,1886.06842601398,188138.504924877
Marin County,PINE,2017-06,2017/06/27 00:00:00+00,11.0,0.0,30.577749,2704.20004650688,199464.017419357
Tulare County,HOGBACK,2017-07,2017/07/18 00:00:00+00,9.0,59.0,58.334625,4343.61593524388,367441.904561635
Madera - Mariposa County,EASTMAM,2017-09,2017/09/18 00:00:00+00,11.0,483.0,482.34082,10432.437302494,3079558.37070267
Los Angeles County,SKIRBALL,2017-12,2017/12/07 00:00:00+00,4.0,422.0,371.30762,8814.30765809778,2196648.4281063
Riverside County,MANZANITA,2017-06,2017/06/30 00:00:00+00,10.0,6309.0,6303.6587,33443.4784674953,37095308.3218401
Fresno - Kings County,SHAVER,2017-09,2017/09/14 00:00:00+00,4.0,,8.5901423,1262.15045741239,54745.7652355223
Fresno - Kings County,MONTEREY,2017-05,2017/05/07 00:00:00+00,2.0,,25.188526,3111.87011269257,156717.673812483
Fresno - Kings County,PARKFIELD,2017-09,2017/09/05 00:00:00+00,2.0,,70.22348,3442.17233844831,436159.404426425
Fresno - Kings County,MURPHY,2017-09,2017/09/20 00:00:00+00,2.0,,236.95337,6381.33683400916,1477534.0207527
Fresno - Kings County,JUNIPER,2017-08,2017/08/23 00:00:00+00,10.0,,30.712563,1943.0749573908,190789.089202762
Fresno - Kings County,SILVER,2017-10,2017/10/13 00:00:00+00,14.0,,57.054623,3982.95842787844,360364.501768428
Fresno - Kings County,TUMEY,2017-04,2017/04/30 00:00:00+00,9.0,,160.16403,5315.55176819544,1008087.58628088
Fresno - Kings County,GARZA,2017-07,2017/07/25 00:00:00+00,10.0,,48886.664,115590.242855739,302589005.418548
Fresno - Kings County,JAYNE,2017-04,2017/04/21 00:00:00+00,2.0,,4533.2837,27529.7620397172,28128042.5786784
Fresno - Kings County,HILLS,2017-08,2017/08/27 00:00:00+00,10.0,,60.171722,4678.44733775668,379814.184400892
Fresno - Kings County,PARK,2017-07,2017/07/19 00:00:00+00,2.0,,1648.7036,19261.2850468537,10220831.6554024
Fresno - Kings County,FREEDOM,2017-07,2017/07/04 00:00:00+00,2.0,,56.851162,2833.4293229317,359684.601425178
Fresno - Kings County,TIVY,2017-06,2017/06/11 00:00:00+00,1.0,,76.296539,4533.30265308579,482354.039623368
Fresno - Kings County,ELM,2017-05,2017/05/23 00:00:00+00,2.0,,11146.755,46144.8660289751,69188487.9482607
Fresno - Kings County,DERRICK,2017-07,2017/07/05 00:00:00+00,14.0,,1561.6631,15730.6983338153,9726889.88176575
Fresno - Kings County,CREEK,2017-06,2017/06/27 00:00:00+00,5.0,,356.93527,7996.50692085432,2224280.45306157
Fresno - Kings County,COALINGA,2017-08,2017/08/30 00:00:00+00,2.0,,102.28657,4624.36929802397,639156.761907708
Fresno - Kings County,CITY,2017-05,2017/05/18 00:00:00+00,10.0,,23.454271,2646.99049151783,145234.908411828
Fresno - Kings County,AVENAL,2017-08,2017/08/29 00:00:00+00,10.0,,19.413363,4815.12524651309,120083.490561117
Fresno - Kings County,AUBERRY,2017-07,2017/07/06 00:00:00+00,9.0,,91.294212,3825.93089888033,579481.139943698
Fresno - Kings County,FLAT,2017-08,2017/08/30 00:00:00+00,2.0,,110.82875,6049.84509313612,703374.855382873
Humboldt County,POTATO,2017-08,2017/08/11 00:00:00+00,1.0,10.0,10.700954,1049.58429871269,75368.2889404774
Trinity County,FORK,2017-08,2017/11/15 00:00:00+00,1.0,3532.0,3372.9202,45331.3975816899,23874522.7302823
Trinity County,HELENA,2017-08,2017/11/14 00:00:00+00,9.0,18316.0,18493.707,115013.182628482,130623106.2642
Yuba County,CHILCOOT,2017-08,2017/08/07 00:00:00+00,1.0,1021.0,1019.9922,16326.9956502574,6997161.09145678
Yuba County,ELEPHANT,2017-07,2017/07/31 00:00:00+00,1.0,140.0,139.46695,4827.31031455973,954772.375693341
Yuba County,RANCH,2017-09,2017/09/07 00:00:00+00,1.0,83.6,83.512848,4253.77160145195,571840.4742639
Tuolumne County,MCCORMICK,2017-08,2017/11/16 00:00:00+00,1.0,4426.0,4423.2085,46312.0539788491,29172320.8938669
Tuolumne County,CREEK ,2017-09,2017/09/12 00:00:00+00,1.0,1609.0,1747.8695,33589.386446607,11446557.1529759
Tuolumne County,DOUGLAS,2017-07,2017/11/16 00:00:00+00,1.0,311.0,310.77118,8779.69032343944,2046323.9954034
Tuolumne County,BUMMERS,2017-09,2017/11/20 00:00:00+00,1.0,510.0,510.10938,11917.4004619574,3360780.44461171
Tuolumne County,WILLOW ,2017-08,2017/11/16 00:00:00+00,1.0,134.0,134.30421,5551.42077695959,882967.714070029
Tuolumne County,MURPHY,2017-08,2017/08/26 00:00:00+00,2.0,9.5,9.0455408,1251.76628467317,59038.6044962252
Tuolumne County,PILOT,2017-08,2017/09/02 00:00:00+00,1.0,8.0,8.6032028,1551.66013854003,55864.4127027681
Tuolumne County,GRANT,2017-06,2017/07/02 00:00:00+00,9.0,17.6,17.057661,1592.52246543232,111628.328211552
Tuolumne County,TWIN ,2017-09,2017/11/21 00:00:00+00,1.0,15.0,14.964556,1191.1231052146,98713.3838957794
Del Norte County,BURNEY,2017-07,2017/10/16 00:00:00+00,1.0,1642.0,1643.6433,24179.2650030909,11884224.0716097
Del Norte County,DUTCHMAN,2017-08,2017/08/12 00:00:00+00,1.0,1522.0,1522.7472,18367.0863854013,10572245.8381763
Del Norte County,FORKS,2017-07,2017/10/01 00:00:00+00,1.0,242.5,242.47363,9273.91277023221,1751357.17313494
Del Norte County,FRANK,2017-07,2017/10/16 00:00:00+00,1.0,27.0,27.205286,2236.81382967641,196700.466857057
Del Norte County,HAYPRESS,2017-08,2017/10/16 00:00:00+00,1.0,21301.0,21317.932,120160.213658446,153769708.621981
Del Norte County,MARBLE,2017-07,2017/07/29 00:00:00+00,9.0,319.0,318.87299,7737.68109570503,2301036.03294588
Del Norte County,RIVERS,2017-10,2017/10/14 00:00:00+00,5.0,148.0,147.56125,4985.92800702452,1032961.53521363
Del Norte County,SECRET,2017-08,2017/08/11 00:00:00+00,1.0,50.0,50.052429,2838.36834842446,347359.481793182
Del Norte County,SWAY,2017-08,2017/08/17 00:00:00+00,2.0,20.0,16.942844,1448.0444464339,118349.351281386
Del Norte County,UKONOM,2017-07,2017/10/15 00:00:00+00,1.0,4238.0,4240.9741,44412.7553260517,30705958.9642807
Del Norte County,WILLIE,2017-08,2017/08/22 00:00:00+00,1.0,3137.0,3140.0996,32624.5701874187,21756763.1119368
Fresno County,ROWELL,2017-08,2018/01/15 00:00:00+00,1.0,48.0,48.382,6528.47029580884,305205.929207872
Fresno County,SCHAEFFER,2017-06,2017/11/15 00:00:00+00,1.0,16031.0,15833.212,111481.627255311,98333942.94938
Fresno County,PIER,2017-08,2017/08/30 00:00:00+00,7.0,36556.0,36619.426,112701.652011003,227595620.364799
Fresno County,CALDWELL,2017-09,2017/10/23 00:00:00+00,1.0,1383.0,1321.26,16470.4091949603,8138715.83897725
Fresno County,LION,2017-09,2017/11/02 00:00:00+00,1.0,19215.0,18913.576,76518.4487986939,117993626.579636
Fresno County,HIGHWAY,2017-06,2017/09/26 00:00:00+00,9.0,1533.0,1522.2594,18553.7632651951,9334370.29545681
Fresno County,GARDEN,2017-07,2017/11/04 00:00:00+00,2.0,1350.0,1282.4669,18261.778991613,7851996.44632769
Fresno County,BELL,2017-06,2017/07/01 00:00:00+00,9.0,108.0,107.25381,6001.69131321959,661038.989906015
Fresno County,NEEDLES,2017-07,2017/07/08 00:00:00+00,9.0,21.0,20.868359,1328.89853276593,129611.415056951
Fresno County,DAVIS,2017-09,2017/09/13 00:00:00+00,1.0,30.0,30.598116,2424.13603396124,193601.750330336
Fresno County,TRAIL,2017-08,2018/01/15 00:00:00+00,1.0,35.0,31.870813,3274.04529593467,200937.437019932
Mariposa County,CROWN,2017-09,2017/11/17 00:00:00+00,1.0,145.0,145.1785,4749.9254123616,921943.389610019
Mariposa County,QUARTZ,2017-08,2017/10/08 00:00:00+00,1.0,80.0,79.847939,3533.16414869482,514600.995020223
Mariposa County,BUTTE,2017-08,2017/11/04 00:00:00+00,1.0,611.0,611.20148,9241.67544835361,3942457.83739806
Mariposa County,RAILROAD,2017-08,2017/11/18 00:00:00+00,9.0,12377.0,12371.148,108952.96646182,79569406.9860298
Mariposa County,COW,2017-09,2017/11/17 00:00:00+00,1.0,25.0,25.923386,1562.3365497616,164532.328438396
Mariposa County,RIVER,2017-09,2017/09/05 00:00:00+00,9.0,11.0,10.405954,2375.62404115799,67000.5170366213
Trinity County,BRADLEY,2017-08,2017/09/08 00:00:00+00,9.0,54.0,54.04401,3274.71130232187,386990.320299339
Trinity County,BRIDGE,2017-10,2017/11/03 00:00:00+00,2.0,37.4,35.519821,3192.92403852555,250875.814142783
Trinity County,BUCK,2017-09,2017/10/30 00:00:00+00,1.0,13343.0,13357.282,68184.3437889423,92794431.9250903
Trinity County,PICKETT,2017-08,2017/08/20 00:00:00+00,1.0,18.3,19.081583,1849.95172255699,133057.277738088
Trinity County,SANDY,2017-08,2017/08/16 00:00:00+00,9.0,32.0,32.260792,1842.17919532382,228069.831146166
Trinity County,CHATTER,2017-07,2017/07/02 00:00:00+00,9.0,12.5,3.4765019,1089.64187712044,24658.9705254453
Plumas County,FRENCHMAN,2017-06,2017/06/25 00:00:00+00,9.0,21.5,21.58683,1804.26484110166,148620.981730684
Plumas County,POSLIN,2017-08,2017/08/12 00:00:00+00,1.0,860.0,855.24438,17204.6072205593,5883627.99396869
Plumas County,DIXIE,2017-09,2017/09/16 00:00:00+00,9.0,8.6,8.6481705,1239.33651636002,59403.4891301764
Plumas County,CRESCENT,2017-06,2017/07/07 00:00:00+00,7.0,33.0,53.149475,5930.40149465051,367756.651908482
Plumas County,SQUIRREL,2017-09,2017/08/29 00:00:00+00,7.0,350.0,113.05443,4073.2197516824,780602.058169206
Plumas County,TOLL,2017-08,2017/08/25 00:00:00+00,7.0,58.0,57.917145,2854.96699150601,399629.424039655
Plumas County,GENESSEE,2017-06,2017/07/02 00:00:00+00,7.0,6.6,6.275238,1411.30532155639,43389.6857531099
Plumas County,MINERVA 5,2017-07,2017/08/16 00:00:00+00,7.0,4310.0,4339.355,32011.5244609385,29874966.2891127
Plumas County,MILLS,2017-09,2017/09/04 00:00:00+00,9.0,79.0,75.348564,3196.58212701445,521844.380501302
Plumas County,EUREKA,2017-09,2017/11/15 00:00:00+00,1.0,450.0,446.18146,10983.7839610995,3059028.34305435
Lake County,SLIDE,2017-09,2017/09/20 00:00:00+00,1.0,58.0,58.13599,3141.30542154013,394859.907595192
Lake County,SKELETON,2017-09,2017/09/18 00:00:00+00,1.0,87.0,87.876381,4040.4425167807,596310.310416922
Santa Barbara County,RED,2017-08,2017/08/03 00:00:00+00,1.0,451.0,450.83997,7793.61651243173,2751462.51526861
Santa Barbara County,WHITTIER,2017-07,2017/12/21 00:00:00+00,9.0,18431.0,18412.404,76132.4528731415,110052443.243181
Santa Barbara County,APACHE ,2017-05,2017/05/17 00:00:00+00,4.0,24.4,24.400581,1578.64711086688,146634.842273743
Santa Barbara County,POZO ,2017-10,2017/10/09 00:00:00+00,2.0,61.44,64.36557,2850.56122805584,391804.374179956
Ventura County,THOMAS,2017-12,2018/01/12 00:00:00+00,9.0,281893.0,281790.88,540531.887458036,1681105894.58675
Lassen County,ANTELOPE,2017-07,2017/07/11 00:00:00+00,9.0,18.0,17.97842,2432.66731259596,126469.237348024
Siksiyou County,CEDAR,2017-08,2017/10/10 00:00:00+00,1.0,6939.0,9129.377,108875.126942221,66826182.8585491
Siksiyou County,CLAIRE,2017-09,2017/09/13 00:00:00+00,1.0,24.3,12.895063,1195.84432740754,92032.5029419632
Siksiyou County,DEEP,2017-09,2017/09/07 00:00:00+00,1.0,101.0,101.36703,5544.23655994772,734200.84530242
Siksiyou County,FOURTH,2017-09,2017/11/13 00:00:00+00,1.0,12.9,24.317001,1583.55308999546,173815.968286951
Siksiyou County,GARDEN,2017-08,2017/11/13 00:00:00+00,1.0,180.0,265.48099,6410.80992519122,1895604.68237221
Siksiyou County,GRIZZLY,2017-08,2017/11/13 00:00:00+00,1.0,66.0,90.604904,4275.92690408467,645636.307233267
Siksiyou County,ISLAND,2017-06,2017/09/01 00:00:00+00,1.0,13497.0,1594.0338,27657.5356681759,11485192.8383555
Siksiyou County,LITTLE BUCK,2017-09,2017/10/10 00:00:00+00,1.0,113.0,113.96249,6920.7241612663,831535.057341037
Siksiyou County,MARY,2017-08,2017/11/13 00:00:00+00,1.0,91.0,91.334496,4403.34275892193,651047.05927513
Siksiyou County,OAK,2017-08,2017/10/10 00:00:00+00,1.0,45403.0,91125.328,470305.295948125,662759651.436543
Siksiyou County,WALLOW,2017-08,2017/11/13 00:00:00+00,1.0,5272.0,63785.07,302323.992355088,459363739.031812
Siksiyou County,KLAMATH,2017-07,2017/07/06 00:00:00+00,4.0,80.0,80.110191,3477.91637952089,584490.054341394
El Dorado County,TABLE,2017-09,2017/10/27 00:00:00+00,1.0,500.0,426.70236,7983.42967285997,2850828.00114068
El Dorado County,ICE,2017-10,2017/10/15 00:00:00+00,2.0,29.0,29.370003,1854.09652760513,195843.158643872
El Dorado County,MORMON,2017-07,2017/07/10 00:00:00+00,9.0,0.11,0.12901023,136.88213876057,858.512051948768
El Dorado County,LONG,2017-09,2017/11/12 00:00:00+00,1.0,0.8,0.89268893,323.774427195698,5994.61992210365
El Dorado County,WINTON,2017-08,2017/09/02 00:00:00+00,7.0,0.16,0.17077097,147.422798903747,1131.3696407648
El Dorado County,MIDDLE,2017-07,2017/07/12 00:00:00+00,4.0,1.2,1.2092216,389.061970145603,8125.44659135138
El Dorado County,MILL,2017-07,2017/07/12 00:00:00+00,9.0,0.1,0.068096712,89.3716027813083,453.153631012673
El Dorado County,HORSE,2017-08,2017/08/24 00:00:00+00,1.0,0.1,0.15607879,176.769608678425,1034.80196670958
San Diego County,LOST,2017-07,2017/07/26 00:00:00+00,4.0,251.0,250.56641,8544.25242597555,1457001.65238081
San Diego County,CANYON,2017-08,2017/08/31 00:00:00+00,9.0,46.9,46.904819,3393.3370092129,274596.250858742
San Diego County,WILDOMAR,2017-10,2017/11/08 00:00:00+00,10.0,866.0,866.27301,13400.2246972955,5065374.22688256
San Diego County,JARDINE,2017-06,2017/06/16 00:00:00+00,5.0,20.0,20.194416,1529.27821489093,117707.367052149
San Diego County,CAPTAIN,2017-10,2017/10/22 00:00:00+00,2.0,41.0,41.046337,2786.84397816508,236511.527751493
Riverside County,JAMESON,2017-04,2017/05/01 00:00:00+00,9.0,12.0,11.772921,1663.79964887354,69146.4625696839
San Bernadino County,HOLCOMB,2017-06,2017/07/09 00:00:00+00,9.0,1503.0,1505.4912,21606.7666597276,8952562.85130189
San Bernadino County,BRIDGE 2,2017-07,2017/07/14 00:00:00+00,9.0,460.0,460.28958,9352.87753614537,2723022.21546235
San Bernadino County,DOLLAR,2017-07,2017/07/23 00:00:00+00,9.0,36.0,36.303459,3036.32722784409,215159.766646324
San Bernadino County,HIDDEN,2017-07,2017/07/18 00:00:00+00,9.0,49.5,45.844315,2515.16362755059,271569.862331461
San Bernadino County,MART,2017-06,2017/07/08 00:00:00+00,7.0,670.0,669.20868,14595.9868597633,3963642.96844431
San Bernadino County,MELVIN,2017-06,2017/06/25 00:00:00+00,9.0,2.9,2.9491386,785.132890498923,17494.324486573
San Bernadino County,MILE,2017-07,2017/08/07 00:00:00+00,7.0,75.0,67.45031,3811.83860072716,400003.805390705
San Bernadino County,ROUSE,2017-08,2017/09/05 00:00:00+00,9.0,14.0,13.91025,2289.84363638938,81611.8142940886
San Bernadino County,TOWER,2017-04,2017/04/30 00:00:00+00,7.0,93.0,93.156662,9241.4941464005,553840.623461898
San Bernadino County,SILVER,2017-07,2017/07/06 00:00:00+00,2.0,17.0,12.007929,2047.83932829739,71344.3362224904
San Bernadino County,SEINE,2017-07,2017/07/23 00:00:00+00,9.0,16.2,16.219093,1318.2826802879,96063.635411894
Los Angeles County,VISTA,2017-07,2017/07/21 00:00:00+00,9.0,6.0,5.5443878,947.985533442792,33207.2674041685
Los Angeles County,OSITA,2017-07,2017/07/13 00:00:00+00,9.0,11.0,10.739664,1230.07210525755,64308.7165269915
Los Angeles County,DOMINICA,2017-05,2017/05/28 00:00:00+00,9.0,11.0,11.154638,1162.28532492769,66279.3694815134
Los Angeles County,CHARLTON,2017-08,2017/08/06 00:00:00+00,9.0,10.0,10.401234,1370.54745077874,61802.7910032208
Los Angeles County,WILSON,2017-10,2017/10/31 00:00:00+00,9.0,50.0,45.116203,2686.06991960069,267694.508252957
Los Angeles County,ZERMATT,2017-06,2017/06/17 00:00:00+00,9.0,11.0,11.94587,1349.63702231965,71093.0743863069
Los Angeles County,RINCON,2017-08,2017/08/04 00:00:00+00,1.0,9.5,9.6634893,1284.36018432188,57370.892880105
Modoc County,VALLEY,2017-06,2017/06/27 00:00:00+00,1.0,78.2,78.2062,3114.81750625397,573179.270055849
Modoc County,ROCK2,2017-07,2017/10/17 00:00:00+00,1.0,19.0,16.36759,1320.56983237344,119654.491140504
Modoc County,DOBE,2017-07,2017/07/18 00:00:00+00,1.0,410.0,381.01483,9855.70520261127,2775493.69842116
Modoc County,RIMROCK,2017-07,2017/11/29 00:00:00+00,1.0,1492.92,1492.3978,26000.8450687166,10930413.0116847
Modoc County,RIMROCK2,2017-07,2017/07/29 00:00:00+00,1.0,29.35,29.352818,3351.2334808895,215077.745962067
Modoc County,COVE,2017-07,2017/09/06 00:00:00+00,1.0,30886.5,30890.861,85246.3692302943,221557152.639383
Modoc County,CLARK,2017-07,2017/09/11 00:00:00+00,1.0,254.88,254.88582,7247.23155248097,1824895.23623654
Modoc County,STEELE,2017-07,2017/08/13 00:00:00+00,1.0,45690.4,45704.012,210887.602572587,333949956.298886
Modoc County,LAKE,2017-07,2017/08/31 00:00:00+00,1.0,4489.25,4490.6069,40585.3092527867,32727942.9815608
Modoc County,DIAMOND4,2017-07,2017/10/17 00:00:00+00,1.0,19.3,18.71504,1508.54556816702,136773.053430472
Modoc County,CHALK,2017-08,2017/08/07 00:00:00+00,1.0,250.0,115.3048,5330.33573171727,841888.654857041
Modoc County,TANK,2017-08,2017/08/10 00:00:00+00,1.0,11.25,11.395941,1605.09558143944,82976.1398070162
Modoc County,JONES,2017-08,2017/09/11 00:00:00+00,1.0,292.0,281.27298,6340.4841973271,2047385.12279488
Modoc County,BOLES,2017-08,2017/09/11 00:00:00+00,1.0,370.54,313.23215,6788.92942399547,2282409.62857488
Modoc County,RADAR,2017-08,2017/09/07 00:00:00+00,1.0,16.0,13.898117,2213.08197247638,101024.443450425
Modoc County,MOWITZ,2017-08,2017/08/26 00:00:00+00,1.0,15.4,15.72661,1391.62788701999,114340.034929858
Modoc County,ROCK,2017-06,2017/06/30 00:00:00+00,9.0,17.0,17.14011,1355.10355831297,125479.764651101
Modoc County,JIM,2017-07,2017/08/05 00:00:00+00,1.0,13.0,13.092522,1200.77480036145,94261.9651275512
Modoc County,WEST,2017-07,2017/08/13 00:00:00+00,1.0,64.0,63.966831,2688.94167994141,457161.654932051
Modoc County,BLUE2,2017-07,2017/07/26 00:00:00+00,1.0,33.97,33.3521,2019.59594616015,243279.942786717
Modoc County,QUAKING,2017-07,2017/08/17 00:00:00+00,1.0,16.0,15.961207,1423.40593470996,115337.860116991
Modoc County,CANTRALL,2017-07,2017/08/04 00:00:00+00,1.0,119.0,120.97596,3683.79629087402,868990.063832317
Modoc County,BATTLE,2017-06,2017/07/01 00:00:00+00,2.0,640.0,653.50793,19861.8026173286,4771468.12523706
Modoc County,DAVIS,2017-10,2017/10/13 00:00:00+00,9.0,51.1,51.142227,3738.21608756494,372132.326325841
Inyo County,DIAZ,2017-06,2017/08/01 00:00:00+00,9.0,75.0,75.163437,4622.8615195737,471968.4824905
Inyo County,GRANT,2017-07,2017/08/03 00:00:00+00,1.0,400.0,394.8168,10276.1742588661,2563743.19217552
Inyo County,INDIAN,2017-08,2017/08/31 00:00:00+00,1.0,2295.0,2294.2468,26194.5474866247,14304039.5555576
Inyo County,PAYNE,2017-06,2017/06/06 00:00:00+00,9.0,67.0,66.613121,3605.56900617382,444569.660650976
Butte County,HIGHWAY,2017-06,2017/06/22 00:00:00+00,11.0,21.0,21.25227,2114.80128241087,145098.748446549
Butte County,SKYWAY,2017-06,2017/06/19 00:00:00+00,10.0,145.0,143.60045,5524.87907826322,982811.570634906
Butte County,CHEROKEE,2017-10,2017/11/05 00:00:00+00,11.0,8417.0,8415.8027,56006.6256092233,57418682.6720681
Butte County,PONDEROSA,2017-08,2017/10/28 00:00:00+00,7.0,4016.0,4015.7324,32266.2749549712,27386899.3087263
Butte County,WALL,2017-07,2017/08/03 00:00:00+00,2.0,6033.0,6028.4897,49937.6101350892,40992989.863548
Butte County,SODA,2017-09,2017/10/30 00:00:00+00,1.0,148.0,147.02368,5745.56090287301,1017046.01458392
Butte County,HONEY,2017-10,2017/10/30 00:00:00+00,11.0,150.0,153.51172,6600.8076309624,1052090.14231717
Butte County,THIRTY TWO,2017-09,2017/09/25 00:00:00+00,14.0,28.0,28.195616,2011.40721852249,193678.244660168
Humboldt County,BLOCKSBURG,2017-03,2017/04/08 00:00:00+00,11.0,34.0,33.345001,2461.04813161768,232159.994080734
Humboldt County,SAW,2017-03,2017/08/08 00:00:00+00,10.0,85.0,53.362728,4117.23196223597,369685.263126232
Humboldt County,MILLER,2017-08,2017/10/09 00:00:00+00,11.0,34.0,33.770412,2418.98403766309,233388.742820613
Humboldt County,BLUE,2017-08,2017/08/10 00:00:00+00,11.0,12.0,12.315099,1797.12189547157,87285.6008515953
Humboldt County,SHORE,2017-06,2017/06/27 00:00:00+00,14.0,28.0,11.315725,1842.40101856397,82812.6003055218
San Mateo - Santa Cruz County,SKEGGS,2017-09,2017/09/13 00:00:00+00,1.0,50.0,36.337746,2318.98967062277,233522.751055871
San Mateo - Santa Cruz County,BEAR,2017-10,2017/10/25 00:00:00+00,7.0,391.0,317.20099,8383.14885098561,2026019.39675034
Monterey - San Benito County,PINE,2017-05,2017/05/16 00:00:00+00,10.0,24.8,24.039715,1531.94024562543,149520.893506448
Monterey - San Benito County,LONEOAK,2017-05,2017/05/17 00:00:00+00,11.0,16.8,16.815388,1286.56829760888,104821.273133838
Monterey - San Benito County,BITTERWATER,2017-05,2017/05/22 00:00:00+00,11.0,21.0,20.627489,2608.52841074002,129023.42912022
Monterey - San Benito County,HOG,2017-06,2017/06/09 00:00:00+00,9.0,13.6,14.105112,1672.6793201906,86959.5285498399
Monterey - San Benito County,VALLEY,2017-07,2017/07/04 00:00:00+00,10.0,34.9,34.899403,3191.60840556672,221020.714068545
Monterey - San Benito County,PARKFIELD,2017-07,2017/07/08 00:00:00+00,11.0,1816.0,1821.7723,14829.0336384269,11224981.151846
Monterey - San Benito County,ALVARADO,2017-07,2017/07/16 00:00:00+00,11.0,11.0,9.7834415,1511.84957857037,60482.194821691
Monterey - San Benito County,CANYON,2017-08,2017/08/14 00:00:00+00,2.0,16.84,16.826645,1527.54079289082,103719.648005056
Monterey - San Benito County,KING,2017-08,2017/08/26 00:00:00+00,14.0,10.0,7.9439797,1560.80057841733,49462.6531427725
Monterey - San Benito County,SAN JUAN,2017-09,2017/09/01 00:00:00+00,14.0,14.85,14.825912,1497.97677207816,93740.0658914176
Monterey - San Benito County,BITTERWATER,2017-11,2017/11/25 00:00:00+00,10.0,48.0,48.329742,3552.93439345218,302088.430183061
Monterey - San Benito County,COUNTRY,2017-08,2017/08/07 00:00:00+00,11.0,82.0,81.706207,3458.86778678149,504607.335344399
Monterey - San Benito County,UNION,2017-07,2017/07/02 00:00:00+00,10.0,30.0,32.43858,1958.03729222881,205558.524021301
Monterey - San Benito County,PINE,2017-09,2017/09/11 00:00:00+00,1.0,59.0,59.368504,3024.42065330089,369426.685416513
San Bernardino County,OAK,2017-11,2017/12/07 00:00:00+00,10.0,325.513537392374,325.51355,7089.50036757036,1922371.13793157
San Bernardino County,HIGH,2017-07,2017/07/27 00:00:00+00,9.0,157.589464293521,157.58946,5975.61976475117,939056.462464305
San Bernardino County,BRYANT 2,2017-08,2017/08/11 00:00:00+00,7.0,,336.62381,8974.84606829932,1990779.06294957
San Bernardino County,CABLE,2017-06,2017/06/24 00:00:00+00,9.0,11.380728044047,11.380728,1222.11749013939,67536.542099975
Amador - El Dorado County,LATROBE,2017-07,2017/07/26 00:00:00+00,5.0,1268.0,1268.1099,18568.1612741336,8397879.59404721
Amador - El Dorado County,RANCH,2017-07,2017/07/31 00:00:00+00,2.0,138.0,138.54871,6010.10735410431,918434.835917114
Amador - El Dorado County,FRENCH,2017-09,2017/09/18 00:00:00+00,14.0,136.0,130.77185,5255.40857137154,867163.271132652
Amador - El Dorado County,AXEL,2017-08,2017/08/07 00:00:00+00,14.0,71.0,72.096016,5013.69437618922,481066.14064795
